V3	V5
AC212465.3_FG002	Zm00001eb280140
GRMZM2G467528	Zm00001eb280170
AC206185.3_FG002	Zm00001eb280450
GRMZM2G037094	Zm00001eb280580
GRMZM2G162755	Zm00001eb280930
GRMZM2G114801	Zm00001eb280970
GRMZM2G104109	Zm00001eb281180
AC231604.1_FG001	Zm00001eb281350
GRMZM2G136800	Zm00001eb281360
GRMZM2G341027	Zm00001eb281450
GRMZM2G143525	Zm00001eb281480
GRMZM2G161102	Zm00001eb281660
GRMZM2G126484	Zm00001eb282080
GRMZM2G003064	Zm00001eb282130
GRMZM2G176910	Zm00001eb282230
GRMZM2G323172	Zm00001eb282240
GRMZM2G083975	Zm00001eb282350
AC211494.4_FG003	
GRMZM2G326226	
GRMZM2G163054	"Zm00001eb282840,Zm00001eb282830"
GRMZM2G092258	Zm00001eb283000
GRMZM2G002656	"Zm00001eb283200,Zm00001eb283210,Zm00001eb283220"
AC188710.4_FG006	Zm00001eb283300
GRMZM2G308440	Zm00001eb283350
GRMZM2G371793	Zm00001eb283450
GRMZM5G831025	Zm00001eb283520
GRMZM5G828487	Zm00001eb283520
GRMZM5G886257	"Zm00001eb283570,Zm00001eb283580"
GRMZM2G350802	Zm00001eb283600
GRMZM2G051619	Zm00001eb283860
GRMZM2G441565	Zm00001eb284000
GRMZM2G052890	Zm00001eb284010
GRMZM2G116151	Zm00001eb284080
GRMZM2G032896	Zm00001eb284090
GRMZM2G155332	Zm00001eb284300
GRMZM2G328785	Zm00001eb284380
GRMZM2G062654	Zm00001eb285550
GRMZM2G140170	Zm00001eb285990
GRMZM2G068323	Zm00001eb286070
GRMZM2G176465	Zm00001eb286890
GRMZM2G132478	Zm00001eb286910
GRMZM2G132461	Zm00001eb286920
GRMZM2G427337	"Zm00001eb287280,Zm00001eb287290"
GRMZM2G154946	Zm00001eb287330
GRMZM2G035298	Zm00001eb287340
GRMZM2G332107	Zm00001eb287350
AC212361.3_FG010	Zm00001eb287360
GRMZM2G090905	Zm00001eb287400
GRMZM2G306345	Zm00001eb287770
AC209636.2_FG003	Zm00001eb287940
GRMZM2G026523	Zm00001eb288020
GRMZM2G398055	"Zm00001eb288090,Zm00001eb288080"
GRMZM2G425230	Zm00001eb288230
GRMZM5G881803	Zm00001eb288250
GRMZM2G070075	Zm00001eb288330
GRMZM2G153075	Zm00001eb288390
GRMZM2G002128	"Zm00001eb288740,Zm00001eb288730"
GRMZM2G037048	Zm00001eb289060
GRMZM2G100727	Zm00001eb289170
AC188838.3_FG005	Zm00001eb289270
GRMZM5G804356	"Zm00001eb289330,Zm00001eb289340"
GRMZM2G067036	Zm00001eb289400
GRMZM2G067156	Zm00001eb289430
GRMZM5G878008	Zm00001eb289730
GRMZM5G877985	Zm00001eb289730
GRMZM2G460617	Zm00001eb289900
GRMZM2G094934	Zm00001eb035430
GRMZM2G318992	Zm00001eb289940
AC212394.4_FG006	Zm00001eb290200
GRMZM2G390436	Zm00001eb290630
GRMZM2G701206	Zm00001eb290760
GRMZM2G174585	Zm00001eb290880
GRMZM2G167673	Zm00001eb290950
GRMZM2G145662	Zm00001eb290980
GRMZM2G157267	Zm00001eb291170
GRMZM2G116258	Zm00001eb291360
GRMZM2G440902	Zm00001eb291420
GRMZM2G175870	"Zm00001eb291610,Zm00001eb291620"
GRMZM2G089136	Zm00001eb291670
GRMZM2G140932	Zm00001eb291690
GRMZM2G075132	Zm00001eb291820
GRMZM2G410175	Zm00001eb291850
GRMZM2G060170	Zm00001eb292380
GRMZM2G074792	"Zm00001eb292600,Zm00001eb292590"
GRMZM2G427618	Zm00001eb292800
GRMZM2G176133	Zm00001eb292720
GRMZM2G411293	Zm00001eb292910
GRMZM2G141731	Zm00001eb293070
AC206165.3_FG007	Zm00001eb293250
GRMZM2G101270	Zm00001eb293320
GRMZM5G820401	Zm00001eb293320
GRMZM2G101413	Zm00001eb293350
GRMZM2G401501	Zm00001eb293400
AC206788.3_FG015	Zm00001eb293450
GRMZM2G482046	Zm00001eb293470
GRMZM2G132212	Zm00001eb293660
GRMZM2G360681	"Zm00001eb293780,Zm00001eb293790"
GRMZM2G034225	Zm00001eb294050
GRMZM2G121262	"Zm00001eb294290,Zm00001eb294300"
GRMZM2G093422	Zm00001eb294450
GRMZM2G079263	"Zm00001eb294500,Zm00001eb294520"
AC204050.4_FG006	Zm00001eb294610
GRMZM2G113216	Zm00001eb295030
GRMZM2G085641	Zm00001eb295510
AC195860.3_FG006	Zm00001eb295520
GRMZM2G451224	Zm00001eb295610
GRMZM2G155686	Zm00001eb295720
GRMZM2G317596	Zm00001eb295930
GRMZM2G154648	"Zm00001eb296010,Zm00001eb296000"
GRMZM2G048892	Zm00001eb296270
GRMZM5G829778	Zm00001eb296460
GRMZM2G455587	Zm00001eb296600
GRMZM2G062738	Zm00001eb296680
GRMZM5G893630	"Zm00001eb296710,Zm00001eb296720"
GRMZM2G321778	"Zm00001eb297050,Zm00001eb297040"
GRMZM2G465133	Zm00001eb297100
GRMZM2G051055	Zm00001eb297290
GRMZM2G113355	Zm00001eb297330
GRMZM2G164848	Zm00001eb297700
GRMZM2G456647	
GRMZM2G010953	Zm00001eb297460
GRMZM2G000118	
GRMZM2G090744	Zm00001eb298080
GRMZM2G420733	Zm00001eb298320
GRMZM2G120575	"Zm00001eb298370,Zm00001eb298380"
GRMZM2G120574	Zm00001eb298390
GRMZM2G403121	Zm00001eb299100
GRMZM2G369284	Zm00001eb299160
GRMZM2G350205	Zm00001eb299200
GRMZM2G108023	Zm00001eb299500
GRMZM2G358929	"Zm00001eb299610,Zm00001eb299590"
GRMZM2G051793	Zm00001eb299750
GRMZM2G051670	
GRMZM2G029692	"Zm00001eb300310,Zm00001eb300300"
GRMZM2G106204	Zm00001eb300360
GRMZM2G406170	Zm00001eb300370
GRMZM2G406014	"Zm00001eb300580,Zm00001eb300590"
AC200753.3_FG003	Zm00001eb300760
GRMZM2G074479	Zm00001eb300890
GRMZM2G144705	Zm00001eb300960
GRMZM2G412492	Zm00001eb301070
GRMZM2G578659	
GRMZM2G115357	Zm00001eb301590
GRMZM2G334041	Zm00001eb301620
GRMZM2G101060	Zm00001eb301870
GRMZM2G054405	Zm00001eb302360
GRMZM2G493395	Zm00001eb302370
GRMZM2G104505	Zm00001eb302680
GRMZM5G817246	"Zm00001eb302850,Zm00001eb302860"
GRMZM2G078595	Zm00001eb302910
GRMZM2G122810	Zm00001eb303010
GRMZM2G424832	Zm00001eb303110
GRMZM2G025763	Zm00001eb303180
GRMZM5G848205	"Zm00001eb303570,Zm00001eb303560"
GRMZM2G079632	"Zm00001eb303620,Zm00001eb303630"
GRMZM2G165098	Zm00001eb303740
GRMZM2G145886	
GRMZM5G812874	Zm00001eb304300
GRMZM2G086757	Zm00001eb304410
GRMZM2G320920	Zm00001eb304430
GRMZM2G003754	Zm00001eb304510
GRMZM2G704451	
GRMZM2G147560	Zm00001eb304610
GRMZM2G106141	Zm00001eb304930
GRMZM2G006399	Zm00001eb304970
GRMZM2G171967	Zm00001eb304990
GRMZM5G863152	Zm00001eb305180
GRMZM2G104258	Zm00001eb305390
GRMZM2G099547	Zm00001eb305410
GRMZM2G109743	Zm00001eb305490
GRMZM2G051771	Zm00001eb305710
GRMZM2G062453	"Zm00001eb305730,Zm00001eb305740"
GRMZM2G443091	"Zm00001eb305890,Zm00001eb305900"
GRMZM2G443109	Zm00001eb305910
GRMZM2G154747	Zm00001eb306010
GRMZM2G071877	Zm00001eb306060
GRMZM2G029249	Zm00001eb306270
GRMZM2G160351	Zm00001eb306370
GRMZM2G044720	Zm00001eb306470
GRMZM2G308441	Zm00001eb306920
GRMZM2G515595	Zm00001eb307090
GRMZM2G060986	"Zm00001eb307220,Zm00001eb307230"
GRMZM2G061702	Zm00001eb307270
GRMZM2G061562	Zm00001eb307290
GRMZM2G009940	Zm00001eb307680
GRMZM2G117444	
GRMZM2G417609	
GRMZM2G461663	Zm00001eb308370
GRMZM2G049155	Zm00001eb308560
AC202110.3_FG004	Zm00001eb308870
GRMZM2G591241	Zm00001eb308940
GRMZM2G067989	Zm00001eb308970
GRMZM2G101117	Zm00001eb309040
GRMZM2G106950	Zm00001eb309260
GRMZM2G130910	Zm00001eb309540
GRMZM2G117878	Zm00001eb304050
GRMZM2G126832	Zm00001eb309620
GRMZM2G325938	"Zm00001eb309680,Zm00001eb309690"
GRMZM2G308615	Zm00001eb309920
GRMZM2G047592	Zm00001eb309980
GRMZM2G100107	Zm00001eb310180
GRMZM2G140949	
GRMZM2G083058	Zm00001eb310450
GRMZM5G843174	Zm00001eb310530
GRMZM2G560551	Zm00001eb310820
GRMZM2G006943	Zm00001eb310870
GRMZM2G131358	Zm00001eb308040
AC189078.3_FG004	Zm00001eb308020
GRMZM2G448918	Zm00001eb308020
GRMZM2G004475	Zm00001eb310980
GRMZM2G082019	Zm00001eb310990
GRMZM2G176721	Zm00001eb311280
GRMZM2G468495	Zm00001eb311540
GRMZM2G074781	Zm00001eb311730
GRMZM2G092525	"Zm00001eb312230,Zm00001eb312240"
GRMZM2G421541	Zm00001eb312280
GRMZM2G057037	Zm00001eb312440
GRMZM2G161315	Zm00001eb312620
GRMZM2G114706	Zm00001eb312630
GRMZM2G142918	Zm00001eb313300
GRMZM2G142924	Zm00001eb313290
GRMZM2G146673	Zm00001eb313320
GRMZM2G339728	Zm00001eb313440
GRMZM2G174099	Zm00001eb313490
GRMZM2G003225	"Zm00001eb313830,Zm00001eb313840"
GRMZM2G052667	Zm00001eb313850
GRMZM2G020357	
GRMZM2G429617	Zm00001eb314330
GRMZM2G305406	Zm00001eb314540
GRMZM2G067265	Zm00001eb314710
GRMZM2G462883	Zm00001eb314830
GRMZM2G420786	"Zm00001eb315200,Zm00001eb315210,Zm00001eb315190"
GRMZM2G075837	"Zm00001eb315300,Zm00001eb315310"
GRMZM2G145101	Zm00001eb315340
GRMZM2G382038	Zm00001eb315590
GRMZM5G843748	Zm00001eb315770
AC208031.3_FG002	Zm00001eb315830
GRMZM5G808447	
GRMZM2G174799	"Zm00001eb316470,Zm00001eb316460"
GRMZM2G419739	"Zm00001eb316770,Zm00001eb316760,Zm00001eb316750"
GRMZM5G819222	Zm00001eb317830
GRMZM5G868588	Zm00001eb317860
GRMZM2G097059	Zm00001eb317770
GRMZM2G168332	Zm00001eb317740
GRMZM2G074386	Zm00001eb317720
GRMZM5G877925	"Zm00001eb318260,Zm00001eb318270,Zm00001eb318280"
GRMZM2G301536	Zm00001eb318310
GRMZM2G467356	"Zm00001eb318360,Zm00001eb318350"
GRMZM2G343859	Zm00001eb318420
GRMZM5G841002	Zm00001eb318420
AC186781.4_FG006	Zm00001eb318450
GRMZM2G176403	Zm00001eb318600
GRMZM5G827121	Zm00001eb318600
GRMZM2G345081	Zm00001eb318750
GRMZM2G323912	Zm00001eb318800
GRMZM2G069146	Zm00001eb318910
GRMZM2G354525	"Zm00001eb319160,Zm00001eb319170,Zm00001eb319180"
GRMZM2G052483	Zm00001eb319230
GRMZM2G325238	Zm00001eb319300
GRMZM2G048165	Zm00001eb319480
GRMZM2G335111	Zm00001eb319650
GRMZM2G393455	Zm00001eb320080
GRMZM2G168858	Zm00001eb320430
GRMZM5G889240	Zm00001eb320570
GRMZM2G102243	Zm00001eb320610
AC207722.2_FG009	Zm00001eb320890
GRMZM2G105245	Zm00001eb321160
GRMZM5G895383	Zm00001eb321220
GRMZM2G018950	Zm00001eb321330
GRMZM2G416484	Zm00001eb321450
GRMZM2G117612	Zm00001eb321470
GRMZM2G369340	Zm00001eb321610
GRMZM2G134716	Zm00001eb321820
GRMZM2G313643	Zm00001eb321900
GRMZM2G175799	"Zm00001eb322080,Zm00001eb322110"
GRMZM2G395508	"Zm00001eb322190,Zm00001eb322200"
GRMZM2G325783	Zm00001eb322350
GRMZM2G105750	Zm00001eb322380
GRMZM2G325008	Zm00001eb322450
GRMZM2G048907	Zm00001eb322600
GRMZM2G154574	Zm00001eb322630
GRMZM2G382413	Zm00001eb323030
GRMZM2G080174	Zm00001eb323120
GRMZM2G468610	Zm00001eb323200
GRMZM2G021624	Zm00001eb323310
GRMZM2G058013	Zm00001eb323470
GRMZM2G158062	Zm00001eb323520
GRMZM2G158009	Zm00001eb323530
GRMZM2G309025	Zm00001eb323770
GRMZM2G153162	Zm00001eb323810
GRMZM2G032071	Zm00001eb323940
GRMZM2G036007	Zm00001eb324080
GRMZM2G033885	"Zm00001eb106820,Zm00001eb324090"
GRMZM2G171096	Zm00001eb324150
GRMZM5G844243	"Zm00001eb324140,Zm00001eb324130"
GRMZM2G107654	Zm00001eb324510
GRMZM5G802793	Zm00001eb324580
GRMZM5G827186	Zm00001eb324670
GRMZM2G380732	Zm00001eb324710
GRMZM2G107562	Zm00001eb324900
GRMZM2G083243	Zm00001eb325230
GRMZM2G060749	Zm00001eb325510
GRMZM2G058087	Zm00001eb325580
GRMZM2G172726	Zm00001eb326030
AC185108.3_FG010	Zm00001eb326290
AC185108.3_FG011	Zm00001eb326310
GRMZM2G431885	Zm00001eb326860
GRMZM2G147716	"Zm00001eb327050,Zm00001eb327040"
GRMZM2G351482	Zm00001eb327150
GRMZM2G577405	Zm00001eb327270
GRMZM2G030578	Zm00001eb327340
GRMZM2G072205	Zm00001eb327480
GRMZM2G427408	Zm00001eb327960
GRMZM2G382106	"Zm00001eb327980,Zm00001eb327970"
GRMZM2G140288	"Zm00001eb328000,Zm00001eb328010"
AC195147.3_FG008	Zm00001eb328510
AC195147.3_FG001	Zm00001eb328550
GRMZM2G070588	Zm00001eb328720
AC211504.4_FG001	
GRMZM2G037177	Zm00001eb329150
GRMZM2G037478	Zm00001eb329140
GRMZM2G136580	"Zm00001eb329600,Zm00001eb329610"
GRMZM2G136367	"Zm00001eb329660,Zm00001eb329670"
GRMZM5G877989	"Zm00001eb210040,Zm00001eb210050"
GRMZM2G323182	"Zm00001eb329650,Zm00001eb329640"
GRMZM2G025992	Zm00001eb330020
GRMZM2G008232	Zm00001eb330190
AC212684.3_FG012	Zm00001eb330270
GRMZM2G414460	Zm00001eb330350
GRMZM2G041328	Zm00001eb330380
GRMZM2G435261	Zm00001eb331310
GRMZM2G134480	Zm00001eb331520
GRMZM2G076962	Zm00001eb331610
GRMZM2G005732	Zm00001eb331630
GRMZM2G051129	Zm00001eb331970
GRMZM2G029720	Zm00001eb331990
GRMZM2G138128	Zm00001eb332040
GRMZM5G833066	Zm00001eb332230
GRMZM5G825978	Zm00001eb332230
GRMZM2G077233	Zm00001eb332290
GRMZM2G386987	Zm00001eb332320
GRMZM2G042636	Zm00001eb332520
GRMZM2G304121	Zm00001eb332570
GRMZM2G120876	Zm00001eb332770
GRMZM2G312419	Zm00001eb332860
GRMZM2G019515	Zm00001eb332870
GRMZM2G095657	Zm00001eb332910
GRMZM2G007258	Zm00001eb332960
GRMZM2G049109	Zm00001eb333110
GRMZM2G146012	Zm00001eb333540
GRMZM2G017285	Zm00001eb333560
GRMZM2G058681	"Zm00001eb333860,Zm00001eb333870"
GRMZM2G566786	Zm00001eb334790
GRMZM5G858471	Zm00001eb334790
GRMZM2G003861	Zm00001eb334840
GRMZM2G078360	Zm00001eb334990
GRMZM2G438998	Zm00001eb335020
GRMZM2G112968	Zm00001eb335070
GRMZM2G156713	Zm00001eb335220
GRMZM2G132021	Zm00001eb335300
GRMZM2G432839	Zm00001eb335310
GRMZM2G153766	Zm00001eb335330
GRMZM2G171807	"Zm00001eb335470,Zm00001eb335480"
AC196470.3_FG007	Zm00001eb335610
GRMZM2G473743	Zm00001eb335610
AC217965.2_FG012	Zm00001eb336080
GRMZM2G469298	Zm00001eb336330
AC211474.3_FG006	Zm00001eb336480
GRMZM2G143274	Zm00001eb336500
GRMZM2G463493	Zm00001eb336650
GRMZM2G061969	Zm00001eb336760
GRMZM2G061932	Zm00001eb336790
GRMZM2G365983	Zm00001eb337050
GRMZM2G078246	Zm00001eb336980
GRMZM2G125020	Zm00001eb337180
GRMZM2G070487	Zm00001eb337210
GRMZM2G167554	Zm00001eb337250
GRMZM2G095255	Zm00001eb337320
GRMZM5G827611	Zm00001eb337380
GRMZM2G161787	Zm00001eb337390
GRMZM2G173124	"Zm00001eb337460,Zm00001eb337450"
GRMZM2G080588	Zm00001eb337510
GRMZM2G147840	Zm00001eb337540
GRMZM2G106631	Zm00001eb337560
GRMZM2G033283	Zm00001eb337840
AC187157.4_FG002	Zm00001eb337990
GRMZM2G097805	Zm00001eb338010
GRMZM2G359952	Zm00001eb338060
GRMZM2G390889	Zm00001eb338240
GRMZM2G390896	Zm00001eb338250
GRMZM2G014091	Zm00001eb338420
GRMZM2G369182	"Zm00001eb338710,Zm00001eb338720"
GRMZM2G058491	Zm00001eb339080
GRMZM2G032348	Zm00001eb339200
GRMZM2G085921	Zm00001eb339620
GRMZM2G367001	"Zm00001eb339840,Zm00001eb339830"
GRMZM2G388703	Zm00001eb339950
GRMZM2G472674	Zm00001eb340150
GRMZM2G143777	Zm00001eb340320
GRMZM2G038152	Zm00001eb340330
AC191069.3_FG004	Zm00001eb340410
GRMZM2G428628	Zm00001eb340420
GRMZM2G066500	Zm00001eb340500
GRMZM2G305362	Zm00001eb340550
GRMZM2G001915	Zm00001eb340650
GRMZM2G117401	Zm00001eb341150
GRMZM2G083836	Zm00001eb341390
GRMZM2G051790	Zm00001eb341540
GRMZM2G092674	
GRMZM2G302405	Zm00001eb341680
GRMZM2G173119	Zm00001eb341740
GRMZM2G094808	Zm00001eb341810
GRMZM2G578572	Zm00001eb341940
GRMZM2G088291	"Zm00001eb342120,Zm00001eb118700"
GRMZM2G079938	Zm00001eb342430
GRMZM2G700501	
GRMZM2G412021	Zm00001eb341280
GRMZM2G355610	Zm00001eb342620
GRMZM2G155746	Zm00001eb342900
AC194112.3_FG001	Zm00001eb343070
GRMZM2G492915	Zm00001eb343080
GRMZM2G345039	Zm00001eb343390
GRMZM2G119316	Zm00001eb343630
GRMZM2G125337	
AC193479.2_FG002	
GRMZM5G805351	"Zm00001eb343880,Zm00001eb343890"
GRMZM2G158091	Zm00001eb343980
GRMZM2G063841	"Zm00001eb344180,Zm00001eb344170,Zm00001eb344190"
GRMZM5G842508	Zm00001eb344610
GRMZM2G044591	"Zm00001eb344920,Zm00001eb344910"
GRMZM2G158818	Zm00001eb345020
GRMZM2G015692	Zm00001eb345070
GRMZM2G451483	Zm00001eb345350
GRMZM2G456000	Zm00001eb345510
GRMZM2G125893	Zm00001eb345550
GRMZM2G106526	Zm00001eb345720
GRMZM2G030165	"Zm00001eb345880,Zm00001eb297930"
GRMZM2G071228	Zm00001eb345920
GRMZM2G104025	Zm00001eb346100
GRMZM2G139874	Zm00001eb346150
GRMZM2G063988	Zm00001eb346820
GRMZM2G060210	"Zm00001eb347020,Zm00001eb347030"
GRMZM2G117465	Zm00001eb347060
GRMZM2G119169	Zm00001eb347340
GRMZM2G058358	Zm00001eb347440
GRMZM2G147221	Zm00001eb347530
GRMZM2G544990	Zm00001eb347580
GRMZM5G867733	Zm00001eb347700
GRMZM5G854199	Zm00001eb347700
GRMZM2G112284	"Zm00001eb347800,Zm00001eb347790"
GRMZM2G092644	Zm00001eb347940
GRMZM2G145905	Zm00001eb348080
GRMZM2G052255	
GRMZM2G046824	"Zm00001eb348400,Zm00001eb348390"
GRMZM2G126010	Zm00001eb348450
GRMZM2G132868	Zm00001eb348490
GRMZM2G457562	Zm00001eb348560
AC199379.4_FG001	
GRMZM2G018238	Zm00001eb348710
GRMZM2G149808	Zm00001eb348810
GRMZM2G471600	"Zm00001eb349460,Zm00001eb349450"
AC194942.3_FG001	Zm00001eb349500
GRMZM5G859107	Zm00001eb349500
GRMZM2G005236	"Zm00001eb366370,Zm00001eb366360"
GRMZM2G109354	Zm00001eb349730
AC211328.3_FG003	Zm00001eb350040
GRMZM2G117388	Zm00001eb350050
GRMZM2G116279	
GRMZM2G700599	Zm00001eb350190
GRMZM2G060999	Zm00001eb350790
GRMZM2G084489	Zm00001eb350990
GRMZM2G363253	Zm00001eb351200
GRMZM2G038401	Zm00001eb351270
GRMZM5G886109	Zm00001eb351420
GRMZM2G178803	Zm00001eb351470
GRMZM2G366851	Zm00001eb351920
GRMZM2G083016	Zm00001eb352550
GRMZM2G089355	Zm00001eb352600
GRMZM2G179444	Zm00001eb352630
GRMZM2G410318	Zm00001eb352650
GRMZM2G042865	Zm00001eb352700
GRMZM2G060327	Zm00001eb352840
GRMZM2G060213	Zm00001eb352890
GRMZM2G035651	Zm00001eb353050
GRMZM2G071223	
GRMZM2G163546	
GRMZM2G048200	Zm00001eb353850
GRMZM2G029027	Zm00001eb353940
GRMZM2G166089	Zm00001eb354170
GRMZM2G020096	Zm00001eb354890
GRMZM2G700665	Zm00001eb355240
GRMZM2G381168	Zm00001eb355470
GRMZM2G005552	"Zm00001eb355560,Zm00001eb355570"
GRMZM2G005350	Zm00001eb355580
GRMZM2G005163	Zm00001eb355590
GRMZM2G386228	Zm00001eb355660
GRMZM2G028393	Zm00001eb355990
GRMZM2G175273	"Zm00001eb356280,Zm00001eb356290"
AC199039.3_FG003	Zm00001eb356310
GRMZM2G338158	Zm00001eb356620
GRMZM2G320799	Zm00001eb356690
GRMZM2G029833	"Zm00001eb356740,Zm00001eb356750"
GRMZM2G409343	Zm00001eb357010
GRMZM5G852338	Zm00001eb357010
GRMZM2G351977	Zm00001eb357740
GRMZM2G057618	Zm00001eb357760
GRMZM2G175150	Zm00001eb357770
GRMZM2G044343	Zm00001eb357790
GRMZM2G459373	Zm00001eb358030
GRMZM2G439168	Zm00001eb358280
GRMZM2G034197	"Zm00001eb358370,Zm00001eb358360"
GRMZM2G052844	Zm00001eb358400
GRMZM2G374065	Zm00001eb358420
GRMZM2G025342	"Zm00001eb358540,Zm00001eb358550"
GRMZM2G339503	Zm00001eb358730
GRMZM2G102318	"Zm00001eb358750,Zm00001eb358760"
GRMZM2G131334	"Zm00001eb358890,Zm00001eb358900"
GRMZM2G109152	Zm00001eb359020
GRMZM5G838727	Zm00001eb359020
GRMZM5G894582	Zm00001eb359290
AC204619.3_FG003	Zm00001eb359290
GRMZM2G104047	Zm00001eb359440
GRMZM2G171170	Zm00001eb359560
GRMZM2G126928	Zm00001eb359780
GRMZM2G045270	Zm00001eb359800
GRMZM2G369485	"Zm00001eb360140,Zm00001eb360150"
GRMZM2G460814	Zm00001eb360200
GRMZM2G311680	Zm00001eb360360
AC202181.3_FG010	Zm00001eb360380
AC216793.3_FG008	Zm00001eb360400
GRMZM5G823017	Zm00001eb360880
GRMZM2G395672	Zm00001eb360850
GRMZM2G126691	Zm00001eb360910
GRMZM2G059590	Zm00001eb361140
GRMZM2G023667	"Zm00001eb361200,Zm00001eb361210"
GRMZM2G057416	Zm00001eb361220
GRMZM5G827505	Zm00001eb361310
GRMZM2G179215	Zm00001eb361460
GRMZM2G048294	Zm00001eb361520
GRMZM5G878308	Zm00001eb361610
GRMZM2G042034	Zm00001eb361610
GRMZM2G144701	Zm00001eb361850
GRMZM2G438673	Zm00001eb362110
GRMZM2G098056	Zm00001eb362230
GRMZM2G067702	Zm00001eb362240
GRMZM2G149587	Zm00001eb362400
GRMZM2G133844	Zm00001eb362560
GRMZM2G133885	Zm00001eb362570
GRMZM2G356714	"Zm00001eb362780,Zm00001eb362790"
GRMZM2G319187	Zm00001eb362820
GRMZM2G318942	Zm00001eb363000
GRMZM2G102314	Zm00001eb363090
GRMZM2G460566	Zm00001eb363700
GRMZM2G134073	Zm00001eb363940
AC209073.3_FG001	
AC209073.3_FG002	
GRMZM2G013060	Zm00001eb364630
GRMZM2G053898	Zm00001eb364660
GRMZM2G082372	Zm00001eb364700
GRMZM2G170969	Zm00001eb364940
GRMZM2G468717	Zm00001eb364990
GRMZM2G066024	Zm00001eb365200
AC155376.2_FG004	Zm00001eb365680
GRMZM2G068361	Zm00001eb366050
GRMZM2G316214	Zm00001eb366150
GRMZM2G393072	
GRMZM2G393070	
GRMZM2G438293	Zm00001eb366690
GRMZM2G123394	Zm00001eb367110
GRMZM2G147544	"Zm00001eb367140,Zm00001eb367150"
GRMZM5G858610	"Zm00001eb367340,Zm00001eb367350"
GRMZM2G339736	Zm00001eb367950
AC205250.3_FG004	Zm00001eb368070
GRMZM5G866699	"Zm00001eb368240,Zm00001eb368250,Zm00001eb368260"
GRMZM5G801793	Zm00001eb368270
GRMZM5G879240	Zm00001eb368270
GRMZM2G328341	Zm00001eb368310
GRMZM2G066755	Zm00001eb368330
GRMZM2G357873	Zm00001eb368340
GRMZM2G069215	Zm00001eb368420
GRMZM2G011233	Zm00001eb368550
GRMZM2G036634	Zm00001eb368650
GRMZM2G036448	Zm00001eb368680
GRMZM2G019413	Zm00001eb368700
AC204502.4_FG006	Zm00001eb368780
AC218972.3_FG007	Zm00001eb368980
GRMZM2G529768	Zm00001eb369120
GRMZM5G836182	Zm00001eb369150
GRMZM2G121820	Zm00001eb369250
GRMZM2G475994	Zm00001eb369300
GRMZM2G310115	"Zm00001eb369340,Zm00001eb369330"
AC204359.3_FG005	Zm00001eb369360
GRMZM2G591605	Zm00001eb369410
GRMZM2G132284	Zm00001eb369530
GRMZM2G133249	Zm00001eb369920
GRMZM2G132991	Zm00001eb369950
GRMZM2G173868	Zm00001eb370020
GRMZM2G027131	Zm00001eb370210
GRMZM2G116273	Zm00001eb370330
GRMZM2G160444	"Zm00001eb370630,Zm00001eb370640"
GRMZM2G170079	Zm00001eb370720
GRMZM2G149104	Zm00001eb370900
GRMZM5G821437	Zm00001eb370940
GRMZM2G470569	Zm00001eb370940
GRMZM2G124883	Zm00001eb371130
GRMZM5G819320	Zm00001eb054500
GRMZM2G446170	"Zm00001eb371380,Zm00001eb371370"
GRMZM2G039325	Zm00001eb371500
GRMZM2G063765	Zm00001eb371540
GRMZM2G134040	Zm00001eb371700
GRMZM5G811223	Zm00001eb371760
GRMZM2G048243	Zm00001eb372210
GRMZM2G124274	"Zm00001eb372440,Zm00001eb372450"
GRMZM6G117112	"Zm00001eb372530,Zm00001eb372520"
GRMZM2G469939	Zm00001eb372580
GRMZM5G852704	Zm00001eb372660
GRMZM2G106303	Zm00001eb373050
GRMZM2G480850	Zm00001eb373150
GRMZM2G403740	"Zm00001eb373310,Zm00001eb373320"
GRMZM2G062318	Zm00001eb373520
GRMZM2G443256	Zm00001eb373810
GRMZM2G480226	"Zm00001eb373830,Zm00001eb373820"
GRMZM2G703370	Zm00001eb374070
GRMZM2G703371	Zm00001eb374070
GRMZM2G177231	Zm00001eb374160
GRMZM2G478553	"Zm00001eb374180,Zm00001eb374170"
GRMZM2G165433	Zm00001eb374240
GRMZM2G151887	Zm00001eb374430
GRMZM2G127990	Zm00001eb374500
AC215198.3_FG002	Zm00001eb374510
GRMZM2G016323	Zm00001eb374670
AC212720.3_FG006	Zm00001eb374800
GRMZM2G128515	Zm00001eb375010
GRMZM2G093146	Zm00001eb375270
GRMZM2G328612	"Zm00001eb375320,Zm00001eb375330"
GRMZM2G007801	Zm00001eb375480
GRMZM2G099355	Zm00001eb375530
GRMZM2G301860	Zm00001eb375580
GRMZM2G429378	Zm00001eb376110
GRMZM2G071249	"Zm00001eb376120,Zm00001eb376130"
GRMZM2G016855	"Zm00001eb376320,Zm00001eb376940"
GRMZM2G016330	Zm00001eb376200
GRMZM2G420141	"Zm00001eb376240,Zm00001eb376340"
GRMZM5G857132	
GRMZM5G899123	Zm00001eb376470
GRMZM2G098721	
GRMZM2G104237	Zm00001eb376900
GRMZM2G061277	Zm00001eb377040
GRMZM2G475952	Zm00001eb377060
GRMZM2G443962	Zm00001eb377100
GRMZM2G173641	Zm00001eb377300
GRMZM2G134260	"Zm00001eb377490,Zm00001eb377480"
AC214503.3_FG004	Zm00001eb377610
GRMZM2G010768	Zm00001eb378070
